post_id,human_is_exercise,human_time,human_calories,duration_estimation,calorie_estimation,openai_is_exercise,openai_exercise_time,openai_exercise_calories,aoai_is_exercise,aoai_exercise_time,aoai_exercise_calories,bedrock_is_exercise,bedrock_exercise_time,bedrock_exercise_calories
1441079083177776,TRUE,106,750,,,TRUE,106,750,TRUE,106,750,TRUE,106,750
1441117186507299,TRUE,125,657,,,TRUE,125,2219,TRUE,125,2219,TRUE,125,657
1441486299803721,TRUE,20,,,TRUE,TRUE,20,150,TRUE,20,200,TRUE,50,350
1441521299800221,TRUE,42,,,TRUE,TRUE,42,400,TRUE,42,400,TRUE,42,450
1441701559782195,TRUE,202,1356,,,TRUE,202,2684,TRUE,30,150,TRUE,30,150
1441740473111637,TRUE,167,966,,,TRUE,167,966,TRUE,167,2325,TRUE,167,966
1441757343109950,TRUE,102,500,,,TRUE,102,1974,TRUE,102,1974,TRUE,102,1974
1441760616442956,TRUE,81,680,,,TRUE,81,680,TRUE,81,680,TRUE,81,680
1441778843107800,TRUE,100,712,,,TRUE,100,712,TRUE,100,712,TRUE,30,712
1441843026434715,TRUE,,230,TRUE,,TRUE,60,230,TRUE,30,230,TRUE,70,230
1442173886401629,TRUE,103,492,,,FALSE,0,0,FALSE,0,0,TRUE,103,1261
1442232933062391,TRUE,20,,,TRUE,TRUE,20,150,TRUE,20,150,TRUE,45,250
1442243639727987,TRUE,42,,,TRUE,TRUE,42,300,TRUE,42,350,TRUE,42,450
1442376623048022,TRUE,101,502,,,TRUE,101,502,TRUE,101,1933,TRUE,101,502
1442441746374843,TRUE,131,736,,,TRUE,3274,16385,TRUE,3274,16385,TRUE,131,2116
1442462776372740,TRUE,,156,TRUE,,FALSE,0,156,FALSE,0,0,FALSE,0,156
1442520746366943,TRUE,,,TRUE,TRUE,TRUE,60,350,TRUE,60,350,TRUE,98,296
1442624163023268,TRUE,75,377,,,TRUE,75,1999,TRUE,75,1999,TRUE,120,850
1442950559657295,TRUE,42,,,TRUE,TRUE,42,300,TRUE,42,350,TRUE,42,320
1443124376306580,TRUE,104,1208,,,TRUE,104,1208,TRUE,104,1208,TRUE,104,1208
1443164789635872,TRUE,129,669,,,TRUE,30,150,TRUE,129,669,TRUE,129,669
1443171756301842,TRUE,96,745,,,TRUE,96,745,TRUE,97,745,TRUE,96,745
1443181942967490,TRUE,178,845,,,TRUE,74,374,TRUE,74,374,TRUE,74,374
1443192609633090,FALSE,,,,,TRUE,60,300,TRUE,60,400,TRUE,60,300
1443614699590881,TRUE,,,TRUE,TRUE,TRUE,60,400,TRUE,60,500,TRUE,90,450
1443619749590376,TRUE,35,,,TRUE,TRUE,35,300,TRUE,35,400,TRUE,35,450
1443832849569066,TRUE,115,539,,,TRUE,115,539,TRUE,115,539,TRUE,120,539
1443840092901675,TRUE,,492,TRUE,,TRUE,36,198,TRUE,36,198,TRUE,36,198
1444469829505368,TRUE,163,949,,,TRUE,163,949,TRUE,163,949,TRUE,163,2066
1444584516160566,TRUE,117,825,,,TRUE,117,825,TRUE,117,825,TRUE,120,825
1444592066159811,FALSE,,,,,TRUE,30,150,TRUE,30,150,TRUE,60,300
1444633022822382,TRUE,,,TRUE,TRUE,TRUE,60,400,TRUE,60,400,TRUE,90,450
1444900396128978,TRUE,144,1616,,,TRUE,144,1616,TRUE,144,1616,TRUE,144,1616
1445207399431611,TRUE,108,656,,,TRUE,108,656,TRUE,108,656,TRUE,108,2022
1445246876094330,TRUE,,392,TRUE,,TRUE,60,392,TRUE,60,392,TRUE,95,392
1445254592760225,TRUE,,290,TRUE,,TRUE,30,150,TRUE,30,150,TRUE,30,290
1445351359417215,TRUE,61,388,,,TRUE,61,2026,TRUE,61,2026,TRUE,61,388
1445514489400902,FALSE,,,,,TRUE,30,200,TRUE,30,150,TRUE,120,400
1445568762728808,TRUE,105,411,,,TRUE,10,74,TRUE,10,74,TRUE,95,296
1445665089385842,TRUE,,,TRUE,TRUE,TRUE,60,450,TRUE,30,300,TRUE,45,350
1445720846046933,TRUE,45,,,TRUE,TRUE,45,350,TRUE,45,350,TRUE,45,450
1445902779362073,TRUE,126,686,,,TRUE,126,686,TRUE,126,686,TRUE,126,686
1445938069358544,TRUE,102,586,,,TRUE,30,586,TRUE,30,586,TRUE,120,586
1446452609307090,TRUE,,878,TRUE,,TRUE,120,878,TRUE,120,878,TRUE,160,878
1446474782638206,TRUE,112,454,,,TRUE,112,454,TRUE,112,454,TRUE,112,454
1446633109289040,TRUE,64,574,,,TRUE,64,574,TRUE,64,574,TRUE,64,574
1447252062560478,TRUE,45,,,TRUE,TRUE,45,400,TRUE,45,350,TRUE,45,450
1447340565884961,TRUE,64,612,,,TRUE,64,612,TRUE,64,612,TRUE,64,612
1447353652550319,TRUE,93,462,,,TRUE,93,1944,TRUE,93,462,TRUE,93,462
1447420712543613,TRUE,,,TRUE,TRUE,TRUE,30,200,TRUE,30,200,TRUE,60,350
1447902982495386,TRUE,163,1358,,,TRUE,163,1358,TRUE,163,1358,TRUE,163,1358
1447972042488480,TRUE,30,617,,,TRUE,30,617,TRUE,30,617,TRUE,30,617
1448012115817806,TRUE,95,837,,,TRUE,95,837,TRUE,95,837,TRUE,95,837
1448087055810312,TRUE,156,842,,,TRUE,156,842,TRUE,156,842,TRUE,156,842
1448328832452801,TRUE,,585,TRUE,,TRUE,60,585,TRUE,60,585,TRUE,90,585
1448734525745565,TRUE,,,TRUE,TRUE,TRUE,30,250,TRUE,30,300,TRUE,45,320
1448744199077931,TRUE,108,580,,,TRUE,108,2016,TRUE,108,580,TRUE,108,2016
1448747909077560,TRUE,26,529,,,TRUE,26,529,TRUE,26,529,TRUE,116,529
1448767425742275,TRUE,59,506,,,TRUE,59,506,TRUE,59,506,TRUE,59,506
1448769972408687,TRUE,127,509,,,TRUE,127,509,TRUE,127,509,TRUE,127,509
1449348435684174,TRUE,85,932,,,TRUE,85,932,TRUE,85,932,TRUE,86,932
1449449689007382,TRUE,136,910,,,TRUE,136,910,TRUE,136,910,TRUE,137,910
1449473605671657,TRUE,,,TRUE,TRUE,TRUE,120,850,TRUE,120,850,TRUE,180,510
1450413602244324,TRUE,,421,TRUE,,TRUE,90,421,TRUE,60,421,TRUE,120,421
1450427895576228,TRUE,,,TRUE,TRUE,TRUE,20,100,TRUE,15,100,TRUE,30,150
1450535638898787,TRUE,42,,,TRUE,TRUE,42,350,TRUE,42,350,TRUE,42,450
1450755925543425,TRUE,57,499,,,TRUE,57,499,TRUE,57,499,TRUE,57,499
1450761972209487,TRUE,126,679,,,TRUE,126,2148,TRUE,126,679,TRUE,126,679
1451197475499270,TRUE,42,,,TRUE,TRUE,42,600,TRUE,42,500,TRUE,42,450
1451399862145698,TRUE,84,605,,,TRUE,84,605,TRUE,84,605,TRUE,84,605
1451462142139470,TRUE,103,560,,,FALSE,0,0,TRUE,103,560,TRUE,103,560
1451762598776091,TRUE,135,1414,,,TRUE,135,1414,TRUE,135,1414,TRUE,135,1414
1451841568768194,TRUE,,531,TRUE,,TRUE,60,531,TRUE,60,531,TRUE,89,531
1452069332078751,TRUE,76,661,,,TRUE,76,661,TRUE,76,661,TRUE,77,661
1452087482076936,TRUE,53,358,,,TRUE,53,358,TRUE,53,358,TRUE,95,358
1452539795365038,TRUE,42,,,TRUE,TRUE,42,350,TRUE,42,600,TRUE,42,520
1453155361970148,TRUE,,234,TRUE,,TRUE,120,234,TRUE,60,234,TRUE,120,234
1453238905295127,TRUE,,,TRUE,TRUE,TRUE,30,300,TRUE,30,300,TRUE,30,150
1453282795290738,TRUE,42,,,TRUE,TRUE,42,400,TRUE,42,500,TRUE,42,450
1453366471949037,TRUE,103,592,,,TRUE,103,1680,TRUE,103,1680,TRUE,103,592
1453571498595201,TRUE,46,299,,,TRUE,46,299,TRUE,46,299,TRUE,47,299
1454716878480663,TRUE,74,587,,,TRUE,74,587,TRUE,74,587,TRUE,74,587
1454796881805996,TRUE,,327,TRUE,,TRUE,90,327,TRUE,60,327,TRUE,90,327
1454880908464260,TRUE,149,662,,,TRUE,149,716,TRUE,149,716,TRUE,149,716
1454938345125183,TRUE,127,1346,,,TRUE,127,1346,TRUE,127,1346,TRUE,128,1346
1455255501760134,TRUE,53,260,,,TRUE,53,1908,TRUE,53,1908,TRUE,53,260
1455529021732782,TRUE,42,,,TRUE,TRUE,42,300,TRUE,42,300,TRUE,42,450
1455749285044089,TRUE,58,477,,,TRUE,58,477,TRUE,58,477,TRUE,58,477
1455783105040707,TRUE,333,1762,,,TRUE,333,2977,TRUE,333,2977,TRUE,333,2977
1456258798326471,TRUE,35,,,TRUE,TRUE,35,300,TRUE,35,400,TRUE,35,420
1456262284992789,TRUE,56,382,,,TRUE,22,138,TRUE,21,138,TRUE,22,139
1456379198314431,TRUE,167,763,,,TRUE,167,1922,TRUE,167,1922,TRUE,167,763
1456506274968390,TRUE,,,TRUE,TRUE,TRUE,60,400,TRUE,120,500,TRUE,120,485
1456510731634611,TRUE,63,533,,,TRUE,63,533,TRUE,63,533,TRUE,63,533
1456564388295912,TRUE,164,622,,,TRUE,164,2147,TRUE,164,2147,TRUE,39,2147
1457177658234585,TRUE,95,465,,,TRUE,95,2016,TRUE,95,2016,TRUE,95,465
1457185684900449,TRUE,53,452,,,TRUE,53,452,TRUE,53,452,TRUE,53,452
1457471774871840,TRUE,,538,TRUE,,TRUE,60,538,TRUE,60,538,TRUE,53,533
1457483498204001,TRUE,,478,TRUE,,TRUE,60,478,TRUE,60,478,TRUE,85,478
1457658498186501,TRUE,42,,,TRUE,TRUE,42,300,TRUE,42,350,TRUE,42,380
1457841574834860,TRUE,67,554,,,TRUE,67,554,TRUE,67,554,TRUE,67,554
1457889001496784,TRUE,115,455,,,TRUE,30,455,TRUE,115,455,TRUE,115,455
1458382478114103,TRUE,,,TRUE,TRUE,TRUE,30,250,TRUE,30,250,TRUE,45,350
1458613848090966,TRUE,76,393,,,TRUE,76,393,TRUE,76,393,TRUE,76,393
1459302404688777,TRUE,115,597,,,TRUE,115,597,TRUE,115,597,TRUE,115,597
1459324464686571,TRUE,,,TRUE,TRUE,TRUE,60,400,TRUE,60,400,TRUE,100,350
1459546574664360,TRUE,,373,TRUE,,TRUE,90,373,TRUE,120,373,TRUE,102,373
1459971241288560,TRUE,115,896,,,TRUE,115,896,TRUE,115,896,TRUE,116,896
1460235321262152,TRUE,,417,TRUE,,TRUE,120,417,TRUE,120,417,TRUE,120,417
1460430517909299,TRUE,42,,,TRUE,TRUE,42,300,TRUE,42,350,TRUE,42,450
1460674144551603,TRUE,,486,TRUE,,TRUE,60,486,TRUE,60,486,TRUE,360,486
1461091981176486,TRUE,42,,,TRUE,TRUE,42,550,TRUE,42,400,TRUE,42,450
1461280074491010,TRUE,,1110,TRUE,,TRUE,180,1110,TRUE,150,1100,TRUE,180,1110
1461921077760243,TRUE,,669,TRUE,,TRUE,60,669,TRUE,60,669,TRUE,72,669
1461980047754346,TRUE,223,1154,,,TRUE,90,2416,TRUE,90,2416,TRUE,223,1154
1461998384419179,TRUE,,813,TRUE,,TRUE,180,1906,TRUE,180,813,TRUE,180,813
1462417111043973,TRUE,42,,,TRUE,TRUE,42,300,TRUE,42,350,TRUE,42,450
1462663584352659,TRUE,,417,TRUE,,TRUE,30,417,TRUE,30,150,TRUE,30,417
1462705601015124,TRUE,,,TRUE,TRUE,TRUE,120,400,TRUE,120,400,TRUE,150,400
1463636097588741,TRUE,60,,,TRUE,TRUE,78,600,TRUE,78,600,TRUE,60,450
1464079134211104,TRUE,,,TRUE,TRUE,TRUE,60,400,TRUE,60,400,TRUE,95,380
1465057480779936,TRUE,,754,TRUE,,TRUE,240,754,TRUE,240,754,TRUE,240,754
1465148494104168,TRUE,42,,,TRUE,TRUE,42,300,TRUE,42,300,TRUE,42,450
1465800847372266,TRUE,42,,,TRUE,TRUE,42,400,TRUE,42,500,TRUE,42,450
1465818954037122,TRUE,30,176,,,TRUE,30,176,TRUE,30,176,TRUE,30,177
1465856617366689,FALSE,,,,,TRUE,30,150,TRUE,30,150,TRUE,20,50
1465961817356169,TRUE,144,610,,,TRUE,90,610,TRUE,144,610,TRUE,144,610
1465968704022147,TRUE,91,794,,,TRUE,92,794,TRUE,94,794,TRUE,150,794
1466006847351666,FALSE,,,,,TRUE,30,150,TRUE,30,100,TRUE,20,80
1466069904012027,TRUE,,,TRUE,TRUE,TRUE,60,400,TRUE,60,400,TRUE,90,359
1466378283981189,TRUE,102,403,,,TRUE,102,403,TRUE,102,403,TRUE,102,2002
1466443333974684,TRUE,41,253,,,TRUE,41,253,TRUE,41,253,TRUE,41,254
1466589693960048,TRUE,158,839,,,TRUE,158,2089,TRUE,158,2089,TRUE,158,839
1466675020618182,TRUE,,560,TRUE,,TRUE,30,200,TRUE,30,560,TRUE,108,560
1466954617256889,TRUE,,509,TRUE,,TRUE,100,509,TRUE,90,509,TRUE,120,509
1467068963912121,TRUE,44,246,,,TRUE,44,246,TRUE,44,246,TRUE,44,246
1467094593909558,TRUE,42,,,TRUE,TRUE,42,320,TRUE,42,300,TRUE,42,380
1467291693889848,TRUE,85,705,,,TRUE,85,705,TRUE,85,705,TRUE,85,705
1467627100522974,TRUE,40,368,,,TRUE,40,368,TRUE,40,368,TRUE,40,368
1467774133841604,TRUE,45,286,,,TRUE,45,286,TRUE,45,286,TRUE,46,286
1467790800506604,TRUE,42,,,TRUE,TRUE,42,350,TRUE,42,420,TRUE,42,450
1467940560491628,TRUE,94,579,,,TRUE,94,579,TRUE,94,579,TRUE,102,579
1467972650488419,TRUE,101,498,,,TRUE,101,1884,TRUE,101,1884,TRUE,101,1884
1468017293817288,TRUE,80,679,,,TRUE,80,679,TRUE,80,679,TRUE,81,679
1468037967148554,TRUE,134,499,,,FALSE,0,0,FALSE,0,0,TRUE,134,499
1468058117146539,TRUE,,,TRUE,TRUE,TRUE,45,400,TRUE,60,400,TRUE,90,290
1468366147115736,TRUE,67,687,,,TRUE,67,687,TRUE,67,687,TRUE,67,687
1468412473777770,TRUE,38,222,,,TRUE,38,222,TRUE,38,222,TRUE,38,222
1468504350435249,TRUE,91,537,,,TRUE,91,537,TRUE,91,537,TRUE,91,537
1468610920424592,TRUE,,,TRUE,TRUE,TRUE,60,300,TRUE,60,300,TRUE,100,300
1468712407081110,TRUE,140,725,,,TRUE,140,725,TRUE,140,2195,TRUE,140,2195
1468789807073370,TRUE,130,653,,,TRUE,130,2218,TRUE,130,2218,TRUE,130,2218
1469759620309722,TRUE,42,,,TRUE,TRUE,42,300,TRUE,42,300,TRUE,42,320
1469789423640075,TRUE,49,277,,,TRUE,49,277,TRUE,49,277,TRUE,50,277
1469899640295720,TRUE,54,540,,,TRUE,54,540,TRUE,54,540,TRUE,54,540
1469917850293899,TRUE,152,720,,,TRUE,152,2109,TRUE,152,2109,TRUE,152,720
1469985536953797,TRUE,100,536,,,TRUE,30,536,TRUE,100,536,TRUE,100,536
1470279036924447,TRUE,33,205,,,TRUE,33,205,TRUE,34,206,TRUE,34,206
1470399380245746,TRUE,42,,,TRUE,TRUE,42,500,TRUE,42,600,TRUE,42,450
1470659680219716,TRUE,100,562,,,TRUE,100,562,TRUE,100,562,TRUE,120,562
